"","row_identifier","latitude","longitude","bio13","bio14","bio5","gsl","mean_forest_combined","mean_wetland_combined","mean_urban_combined","mean_mining_combined","diff_forest_combined","diff_wetland_combined","diff_urban_combined","diff_mining_combined","focal"
"306",930,-2.508,-56.184,41.7399993896484,4.75999984741211,-270.054999923706,365,0.769045850741094,0,0,0.103525943616817,-0.263415433888996,0,0,0.257750349525002,1
"307",931,-2.503,-47.748,39.9399993896484,4.32000007629395,-269.804999923706,339,0.0970059356892305,0.00648615618919225,0,0,-0.209279984701239,-0.016432096492154,0,0,1
"308",932,-2.476,-56.213,39.1299987792969,4.45,-270.025,365,0.714219453590286,0.00292510990447998,0,0.0265427381410487,-0.0605036790408886,0.0138440326843262,0,-0.00535898239135745,1
"309",933,-2.443,-54.708,40.3299987792969,2.82999992370605,-270.035000038147,365,0,0,0.978387047202428,0,0,0,0,0,1
"310",934,-2.423,-44.103,39.5600006103516,0.65,-270.304999923706,365,0.00242432703948974,0.00418392049886666,0.391783620665912,0,0.00936806447801778,-0.0125047317810059,0.0835278706935513,0,1
"311",935,-2.051,-59.97,31.95,11.25,-270.104999923706,365,0.870116149646031,0,0,0,0.127737733766445,0,0,0,1
"312",937,-1.977,-48.957,46.65,6.49000015258789,-269.904999923706,365,0.0581713334084065,2.23364761352539e-05,0.717466522832912,0,-0.0288516480659036,0.000446729522705078,0.183004611940392,0,1
"313",938,-1.898,-48.764,46.55,7.85999984741211,-269.884999847412,365,0.247260468039568,0,0.406123917032788,0,-0.0644719039832021,0,0.127887473360668,0,1
"314",939,-1.895,-57.057,39.5399993896484,6.17999992370606,-270.004999923706,365,0.183457735452271,0.078493934300232,0,0,0.0326127208862304,0.0147427825317383,0,0,1
"315",942,-1.826,-60.365,33.8,12.7800003051758,-270.085000038147,365,0.807372996974452,0,0,0,0.0615749009453287,0,0,0,1
"316",943,-1.77,-47.062,40.95,3.84000015258789,-269.865000152588,347,0.397220106051439,0,0,0,0.0240894684882666,0,0,0,1
"317",944,-1.769,-47.439,41.1899993896484,5.34000015258789,-269.795000076294,356,0.216698169618835,0.0011392902923584,0.446231121458436,0,-0.0656871645568854,0.00312745974731445,0.0501970782775876,0,1
"318",945,-1.767,-47.773,41.0399993896484,6.4,-269.854999923706,365,0.50820618740034,0,0,0,-0.156215695946665,0,0,0,1
"319",948,-1.719,-51.459,36.75,4.77000007629395,-269.875,365,0.969758866970644,0,0,0,0,0,0,0,1
"320",949,-1.718,-48.883,43.3200012207031,6.35,-270.004999923706,365,0,0,0.975423520287336,0,0,0,0.00348848898171817,0,1
"321",950,-1.627,-47.483,40.5799987792969,5.32999992370605,-269.795000076294,358,0.0850491409981881,0.00492736614015467,0.479883594232087,0,-0.102479332977893,0.0073119352712594,0.0749926031574331,0,1
"322",952,-1.588,-57.626,31.3600006103516,6.02000007629395,-269.975,365,0.829741280575276,0.00352988567047119,0,0,-0.0126055902785355,0.005808677154541,0,0,1
"323",953,-1.532,-48.622,42.4700012207031,8.05,-269.995000076294,365,0.364615762042385,0,0.282596742457598,0,-0.582099438142665,0,0.446171656033744,0,1
"324",954,-1.491,-48.619,42.0299987792969,7.79000015258789,-270.014999961853,365,0.780469667093991,0.000252333257159065,0.0285083590774536,0,0.0971590123855889,0,0.0339598038635254,0,1
"325",956,-1.446,-48.428,44.3799987792969,10.3800003051758,-269.995000076294,365,0.687078032968237,0,0.104227466159058,0,0.0488309739802345,0,0.00312794146728516,0,1
"326",957,-1.441,-48.386,44.8399993896484,10.7,-269.975,365,0.911992676927811,3.87269242350261e-05,0,0,-0.0128394712544755,0,0,0,1
"327",958,-1.437,-48.337,45.2399993896484,10.95,-269.954999923706,365,0.967928127319458,0,0,0,-0.00223425671386718,0,0,0,1
"328",959,-1.43,-48.457,43.4799987792969,9.76999969482422,-270.004999923706,365,0.12795606617279,0,0.826243446695183,0,0.00357481964111328,0,0.000446851715087904,0,1
"329",960,-1.422,-48.427,45.0700012207031,10.5199996948242,-270.004999923706,365,0.946748636997987,0.00140758644256592,0,0,0.0116181706848143,0.00268111666870117,0,0,1
"330",961,-1.413,-48.447,44.0799987792969,9.95,-270.014999961853,365,0.0510151175295662,0,0.794174325748131,0,-0.01861021916468,0,0.0175587952934715,0,1
"331",962,-1.412,-48.367,46.2600006103516,11.1099998474121,-269.975,365,0.294095531899097,0.00281256310544481,0.148459473228299,0,0.0165896705042225,0.00458246081243777,0.0119687266905544,0,1
"332",963,-1.411,-48.41,45.9,10.8300003051758,-269.995000076294,365,0.622598554661917,0.00136291017456055,0.0488887076551549,0,0.0195915299628771,0.00268113635253906,0.0325416533562155,0,1
"333",964,-1.396,-48.466,43.95,9.69000015258789,-270.025,365,0.490424810849782,0,0.398906335454856,0,-0.0518934817841168,0,0.0684885210716095,0,1
"334",965,-1.383,-48.489,44.0899993896484,9.45,-270.035000038147,365,0.243338657946442,0.00302708724340102,0.263609886727258,0,0.06374511840198,-0.000446860473632812,0.0151021550775267,0,1
"335",966,-1.342,-56.008,35.2799987792969,5.65,-269.934999847412,365,0.978595831497014,0,0,0,0,0,0,0,1
"336",967,-1.338,-48.439,46.4100006103516,10.35,-270.045000076294,365,0.164321519990928,0,0.774002977759537,0,-0.0314262467286352,0,0.0153197049829825,0,1
"337",968,-1.332,-48.454,45.6600006103516,9.99000015258789,-270.054999923706,365,0.166637759490966,0,0.672640644051314,0,-0.0339620946960449,0,0.0621149281311027,0,1
"338",969,-1.317,-48.241,48.8200012207031,11.2699996948242,-269.954999923706,365,0.412647797425644,0,0.103009789245426,0,0.54288720940516,0,0.0701589676818849,0,1
"339",970,-1.309,-48.431,47.3700012207031,10.4099998474121,-270.054999923706,365,0.632465412230531,0,0.178381457140707,0,0.0005065699442534,0,0.0698612153116862,0,1
"340",971,-1.299,-48.161,49.4600006103516,10.8,-269.904999923706,365,0.0289394669425874,4.46875152587891e-05,0.889628369171716,0,-0.0318210286514582,0,0.0661498215209945,0,1
"341",972,-1.283,-46.969,44.3600006103516,2.13999996185303,-269.904999923706,338,0.334418723992375,0,0,0,-0.35456398328642,0,0,0,1
"342",973,-1.278,-46.936,44.4399993896484,2.1,-269.895000076294,337,0.358691178851516,0,0,0,0.087239611722939,0,0,0,1
"343",974,-1.247,-46.951,46,2.03999996185303,-269.915000152588,338,0.354419822877299,0.00125127710113525,0,0,-0.430842185929719,-0.00134065377807617,0,0,1
"344",975,-1.243,-46.957,45.8600006103516,2.03999996185303,-269.915000152588,339,0.404163854575674,0,0,0,-0.399105210648721,0,0,0,1
"345",976,-1.206,-47.386,44.8600006103516,3.45999984741211,-269.895000076294,355,0.0136663743169328,0,0.464658612284545,0,-0.00445315147884594,0,0.109427079667035,0,1
"346",977,-1.192,-47.314,45.4,3.02000007629395,-269.884999847412,354,0.506283215041438,0.000111723323059082,0.272761370643615,0,-0.0579699922182573,0,0.0799939359436037,0,1
"347",978,-1.105,-46.725,50.1100006103516,1.53999996185303,-270.064999961853,351,0.616282498577013,0.00196638910369873,0,0,-0.0656917616575983,0.0071505023498535,0,0,1
"348",979,-1.081,-57.036,38.3600006103516,7.33000030517578,-269.995000076294,365,0.891614708313945,0,0,0,0.11377089473829,0,0,0,1
"349",980,-1.022,-46.645,52.8,1.3,-270.214999961853,365,0.0940002097662234,0.000323358913735783,0.648682030710139,0,-0.0966184609051869,0.00134075634765625,0.342234216297825,0,1
"350",981,-0.892,-48.669,52.3400024414063,3.87000007629395,-270.085000038147,365,0.347458985891723,0.0123353928314209,0,0,-0.0300953627705891,0.00089386883544922,0,0,1
"351",982,-0.871,-52.536,35.5200012207031,4.14000015258789,-269.775,358,0.291386274716965,0.00433529275817871,0.484786963118848,0,0.0244325992688946,0.00178774963378907,0.0156778584941788,0,1
"352",983,-0.781,-52.651,38.2,3.95999984741211,-269.815000152588,363,0.983949953590472,0,0,0,-0.00036106388729329,0,0,0,1
"353",984,-0.775,-48.525,56.3200012207031,3.75,-270.175,365,0.419607735740123,0,0.0787186878892907,0,0.0487961950773348,0,0.0052704809267531,0,1
"354",985,-0.741,-60.118,30.5299987792969,11.8900001525879,-270.185000038147,365,0.929973297465633,0,0,0.0349626880555396,-0.0375771755848603,0,0,0.0398119302845674,1
"355",989,-0.341,-66.543,29.5600006103516,14.1800003051758,-270.145000076294,365,0.960387420075302,0,0,0,-0.0853731298828081,0,0,0,1
"356",990,-0.133,-67.092,32.9299987792969,17.0399993896484,-270.154999923706,365,0.0585065645756441,0.000268191842651367,0.398542693239732,0,-0.0114814136885101,0,0.0391945687483255,0,1
"357",991,-0.11,-66.876,33.3899993896484,17.1899993896484,-270.145000076294,365,0.939900550875952,0.00244352744222005,0,0,-0.00318324598687836,0.000387388441975912,0,0,1
"358",992,0.092,-51.175,34.8,2.63999996185303,-269.934999847412,358,0.222264264381408,0.110361084288025,0,0,0.032183060882568,0.00178794750976565,0,0,1
"359",993,0.45,-61.683,37.7200012207031,10.5800003051758,-270.114999961853,365,0.975690156604483,0,0,0,0,0,0,0,1
"360",995,0.616,-51.89,34.9700012207031,5.29000015258789,-269.775,365,0.479319010260295,0.00223481112670899,0,0,-0.0338674722407327,0,0,0,1
"361",997,0.677,-51.531,31.95,3.72999992370606,-269.784999847412,351,0.751000119806837,0,0,0,0.079118440645943,0,0,0,1
"362",998,0.697,-51.46,33.2799987792969,3.52999992370605,-269.775,350,0.929683719345506,0,0,0,-0.0046202879280835,0,0,0,1
"363",999,0.758,-66.258,43.9799987792969,22.4100006103516,-270.154999923706,365,0.945087810062065,0,0,0,0,0,0,0,1
"364",1000,0.762,-51.963,31.7700012207031,4.62000007629395,-269.754999923706,356,0.949118674696347,0.00102798354797363,0,0,0.0482704885559075,0,0,0,1
"365",1002,0.904,-52.005,32.3399993896484,4.42000007629395,-269.754999923706,353,0.55508429850437,0.000335199906921387,0.229947323954773,0,-0.0388831875000001,-0.00134080108642578,0.21586888116455,0,1
"366",1003,0.947,-59.911,39.4200012207031,8.95999984741211,-270.104999923706,365,0.0465169173676973,0,0.775249304307377,0,-0.0085845390450272,0,0.0566740043632957,0,1
"367",1004,1.012,-60.041,38.9299987792969,8.25,-270.095000076294,365,0.101073782987647,0.000849148126220705,0.572108275571008,0,0.0746952081313189,0.00178768035888672,0.0370943228759772,0,1
"368",1005,1.342,-71.942,35.6899993896484,10.5800003051758,-270.154999923706,365,0.191517725064554,0,0.0123744122225773,0,-0.019676175547162,0,-0.000886728632668888,0,1
"369",1008,1.958,-72.658,37.8100006103516,6.37999992370606,-270.095000076294,365,0.0159037037200928,0,0.258390539767456,0,0.0545014532470704,0,0.0670099649658206,0,1
"370",1009,1.963,-61.021,34.1600006103516,4.32999992370605,-270.045000076294,361,0.887775903701331,0,0,0,0.0117849941226738,0,0,0,1
"371",1010,2.092,-72.542,39.2299987792969,6.75999984741211,-270.095000076294,365,0.256951194097708,0,0,0,-0.265404780296175,0,0,0,1
"372",1011,2.308,-73.075,35.95,5.05999984741211,-270.104999923706,365,0.872020616046236,0,0,0,-0.024363738313802,0,0,0,1
"373",1012,2.358,-72.825,39.7899993896484,5.57999992370605,-270.095000076294,365,0.90112359906037,0,0,0,-0.0589152625007175,0,0,0,1
"374",1013,2.47,-60.902,34.6299987792969,3.39000015258789,-269.954999923706,331,0.790005622619571,0,0,0,0.00619437368989872,0,0,0,1
"375",1014,2.553,-61.308,35.1,4.42000007629395,-269.934999847412,345,0.131107469156691,0.00915439595794679,0.268357617828369,0,-0.0836788880830654,-0.00759145053100587,0.126821791625977,0,1
"376",1015,2.774,-64.224,41.6200012207031,15.1800003051758,-270.475,365,0.328182289132894,0,0,0,-0.0351229614013677,0,0,0,1
"377",1016,2.807,-60.701,30.95,2.85,-269.845000076294,316,0.00330384765930176,0,0.945273079584369,0,0.00223232962036133,0,0.0084828515014649,0,1
"378",1018,2.857,-60.56,31.2799987792969,2.92999992370605,-269.825,314,0.511691929785191,0,0,0,0.0424124753723144,0,0,0,1
"379",1019,2.988,-61.307,36.75,3.87999992370605,-269.884999847412,339,0.0192975178442383,0,0.870837010239977,0,0.0232441050792021,0,0.0215863447172279,0,1
"380",1020,3.363,-61.433,35.3700012207031,3.5,-269.865000152588,334,0.741607801594329,0.000713984130859375,0,0,0.0364288782036283,-0.000892480163574219,0,0,1
"381",1021,3.611,-53.193,38.45,4.92999992370606,-269.915000152588,365,0.98308889701646,0,0,0,0,0,0,0,1
"382",1022,3.648,-54.04,33.7899993896484,5.32999992370605,-269.804999923706,365,0.747361025988771,0,0.0591984537231446,0,-0.0124909374389648,0,-0.00267658770751945,0,1
"383",1023,3.899,-51.815,58.2799987792969,4.77999992370605,-269.964999961853,365,0.551857437829937,0.0635132711573582,0.0187308790028651,0,-0.118116708739994,0.111334043477855,0.0249749689941406,0,1
"384",1024,4.05,-64.367,30.9700012207031,8.81999969482422,-270.435000038147,365,0.982244905905569,0,0,0,0,0,0,0,1
"385",1026,4.292,-54.408,34.0899993896484,6.65,-269.804999923706,365,0.990239991626217,0,0,0,0,0,0,0,1
"386",1027,4.301,-52.135,54.8900024414063,6.37000007629395,-270.004999923706,365,0.137599308450856,0.0349476353485107,0.0156016005859375,0,0,-0.0338778059082031,-0.00713216290283202,0,1
"387",1028,4.332,-61.737,34.1,11.3,-270.175,365,0.119992433865345,0,0,0,0.0525839701849246,0,0,0,1
"388",1029,4.349,-54.405,30.6799987792969,6.05999984741211,-269.795000076294,365,0.964234557989144,0,0,0,0,0,0,0,1
"389",1030,4.467,-61.146,40.2200012207031,8.00999984741211,-270.354999923706,365,0.378710387029599,4.45665618896484e-05,0.0598806680811685,0,-0.0160439027709963,-0.000445665618896484,0.0213743965882544,0,1
"390",1032,4.515,-52.058,67.3599975585937,7.15999984741211,-270.175,365,0.978787512640257,0,0,0,0,0,0,0,1
"391",1033,4.561,-52.472,49.5399993896484,7.90999984741211,-269.995000076294,365,0.458337303903052,0.0724079613396259,0,0,-0.0790707325922926,0.101179955149452,0,0,1
"392",1034,4.592,-55.808,35.0799987792969,6.85,-269.825,365,0.978685445107629,0,0,0,0,0,0,0,1
"393",1035,4.68,-52.481,50.1399993896484,7.7,-269.995000076294,365,0.691613572669751,0.139380035430729,0,0,0.136271815369376,0.0614213650519876,0,0,1
"394",1036,4.75,-52.417,52.1700012207031,7.45999984741211,-270.014999961853,365,0.592564236224021,0.0423817655851835,0,0,-0.0111461101706118,0.0639239698199104,0,0,1
"395",1037,4.88,-52.261,58.7400024414063,6,-270.195000076294,365,0.975444369901828,0.000827936990894991,0.00209341802062988,0,-0.00495711494930484,-0.00127859800235524,0.00623571295166016,0,1
"396",1038,4.895,-52.502,49.9399993896484,6.45999984741211,-270.025,365,0.076430510913086,0.134065664852905,0.0903275031768798,0,-0.0115804159545899,0.0329596245117188,0.0436491761474609,0,1
"397",1039,4.913,-52.325,54.5400024414063,5.65999984741211,-270.104999923706,365,0.00953914186742446,0.032428016498449,0.281716049322043,0,-0.00445386444091797,-0.0960156870598289,0.26749511391458,0,1
"398",1040,4.928,-52.299,55.2799987792969,5.37000007629395,-270.114999961853,365,0.0449215485997218,0.0303401948285989,0.34945175597497,0,0.00287838911300359,-0.0252031872446097,0.342490714067526,0,1
"399",1042,5.016,-55.167,30.8700012207031,7.4,-269.934999847412,365,0.442961045181274,0,0.404930758554078,0,-0.123799202697751,0,0.214644939025879,0,1
"400",1043,5.024,-54.993,30.6700012207031,7.81999969482422,-269.915000152588,365,0.388530798005227,0,0.0583363916015625,0,0,0,0.0463128235473632,0,1
"401",1044,5.042,-53.008,41.7100006103516,7.23000030517578,-270.054999923706,365,0.981828343630162,0,0,0,0.0013865616064932,0,0,0,1
"402",1045,5.09,-54.533,32.6600006103516,7.51999969482422,-269.895000076294,365,0.89201992156796,0,0,0,-0.245562671609319,0,0,0,1
"403",1046,5.092,-53.092,45.35,8.46999969482422,-270.054999923706,365,0.966226426669729,0,0,0,0,0,0,0,1
"404",1047,5.094,-54.828,31.9799987792969,8.2,-269.915000152588,365,0.964570706126309,0,0,0,-0.0400742473754881,0,0,0,1
"405",1048,5.117,-55.273,28.1100006103516,6.78000030517578,-269.865000152588,365,0.350064943313599,0.15474616475173,0,0,0.0231531656494143,0.189594477023495,0,0,1
"406",1049,5.143,-55.071,30.3899993896484,8.10999984741211,-269.884999847412,365,0.581322857208825,0.0102602054257382,0,0,0.00590507273523677,0.00517872624798943,0,0,1
"407",1050,5.181,-55.08,30.4700012207031,8.29000015258789,-269.854999923706,365,0.221279022596447,0.0100383944189692,0,0,-0.0594242079226025,0.0289020702672622,0,0,1
"408",1051,5.214,-55.813,29.9,7.00999984741211,-269.825,365,0.968682792068482,0,0,0,-0.00623264068603524,0,0,0,1
"409",4211,-11.042639,-69.5735,25.3699996948242,2.67000007629395,-270.104999923706,365,0.228496283114277,0,0,0,-0.313031331802427,0,0,0,1
"410",4212,-11.96475,-69.162833,28.6,4.00999984741211,-270.125,365,0.624405791440431,4.37531341552734e-05,0,0,-0.456539465456736,0,0,0,1
"411",4245,-12.8622,-69.862,37.9299987792969,5.04000015258789,-270.254999923706,365,0.964459022863314,0,0,0,-0.0865935324398266,0,0,0,1
"412",3965,-16.05,-54.88,28.1600006103516,0.780000019073486,-269.854999923706,332,0.0795158850261913,0.0309578091426176,0.188273756613584,0,0.00422407259234261,-0.00609597441370347,0.0381806562127807,0,0
"413",3957,-16.5181,-57.55,26.6700012207031,1.55,-270.014999961853,345,0.218863689186473,0,0,0,-0.00018002359535371,0,0,0,0
"414",2128,-16.4022,-57.4986,29.0299987792969,1.62999992370605,-270.004999923706,344,0.202050191155287,0,0,0,0.0279134755787568,0,0,0,0
"415",3826,-18.9106,-48.237,30.9,1.21000003814697,-270.285000038147,337,0.0682534851209812,0.149086098614334,0.371582348633053,0,0.0430835702538583,0.0287584158308438,0.00846913861083981,0,0
"416",497,-18.9672,-43.2558,29.7399993896484,0.9,-270.225,322,0.0468653301322069,0,0.222269971775716,0,0.0256200346761068,0,0.12066749803778,0,0
"417",4013,-13.01,-55.26,33.1700012207031,0.340000009536743,-269.925,320,0.632966493617787,0.00618850029907226,0,0,-0.132484804992675,0,0,0,0
"418",3758,-14.15,-48.08,27.8399993896484,0.110000002384186,-269.895000076294,289,0.0364805740142822,0,0.3301663096344,0,0.00694037969970704,0,0.0208211527099609,0,0
"419",4019,-12.15,-57.98,38.3399993896484,0.5,-269.904999923706,327,0.662882799103293,0,0,0,-0.180995120261396,0,0,0,0
"420",1345,-12.3861,-54.9197,32.25,0.430000019073486,-269.865000152588,321,0.0598339875771847,0,0,0,-0.0189843448048311,0,0,0,0
"421",2875,-25.6736,-48.5111,32.0899993896484,7.95,-270.385000038147,365,0,0.0183012042933326,0.0136912611297607,0,0,0.00990893592529296,0.0218089959716797,0,0
"422",4028,-11.38,-58.74,35.3200012207031,0.419999980926514,-269.954999923706,333,0.0800608439845784,0.00223598405151367,0,0,0.0737488288324094,0.000438452850341797,0,0,0
"423",3905,-19.2289,-40.7586,21.6800003051758,2.46000003814697,-270.064999961853,328,0.425215588561833,0,0,0,-0.00235370927159956,0,0,0,0
"424",1620,-20.4312,-41.3019,24.2899993896484,2.75,-270.225,365,0.0524732417086014,0,0,0,0.0179467992003198,0,0,0,0
"425",3616,-14.29,-49.92,33.05,0.270000004768372,-269.734999847412,300,0.0405064398451024,0,0.314416034895763,0,0.0025483294504203,0,0.0177451932154036,0,0
"426",3504,-21.47,-54.38,20.9800003051758,3.3,-270.095000076294,365,0,0.000332552816592946,0.878146459954438,0,0,-0.000604641967773438,0.154026982800051,0,0
"427",3427,-21.4825,-51.5327,27.2200012207031,2.95,-270.125,364,0,0,0.990224956738041,0,0,0,0,0,0
"428",3459,-18.91805,-54.84416,26.2899993896484,1.8,-269.995000076294,337,0,0.00101625948486328,0.948072075417407,0,0,-0.00508129809570312,0.0151341976902386,0,0
"429",223,-23.54,-46.63,25.5699996948242,3.22000007629395,-270.445000076294,365,0,0,0.972156641596055,0,0,0,0.0221759627685546,0,0
"430",3601,-14.8526,-44.2308,24.1600006103516,0.110000002384186,-270.045000076294,268,0,0,0,0,0,0,0,0,0
"431",3401,-22.5314,-52.1733,23.55,4.67999992370606,-270.145000076294,365,0,0,0.988293677374389,0,0,0,0,0,0
"432",3183,-2.747,-42.826,30.1100006103516,0.640000009536743,-269.925,304,0.417913272274243,0.0160568972506654,0.290622698766802,0,-0.0362162928088617,0.000836945564060589,0.0909644551269526,0,0
"433",3934,-22.1089,-56.5211,19.3199996948242,4.22999992370606,-269.954999923706,365,0.0525414756561279,0.00497879127197266,0.530170688495652,0,0.0373415166625976,-0.00746830676269531,0.00508293437787233,0,0
"434",3452,-19.7693,-43.8541,30.6299987792969,0.609999990463257,-270.325,315,0.212266002662748,0.00137980578125,0.57926978889943,0,-0.0225215380981443,0.000426232775878906,0.0519620733642567,0,0
"435",3942,-20.47,-55.79,20.5300003051758,2.83999996185303,-269.954999923706,350,0.0217151244682402,0,0.896906782284306,0,0.0068593306985294,0,0.0125837210693359,0,0
"436",3023,-20.3778,-43.4161,41.7600006103516,1.25,-270.375,365,0.0142051725524902,0,0.842342380987603,0,-0.0091280274715648,0,0.0497044110825471,0,0
"437",1966,-19.1007,-40.7181,20.0100006103516,2.42000007629395,-270.095000076294,307,0.0788392837734567,0,0,0,0.0116102916973039,0,0,0,0
"438",373,-20.0406,-40.7461,22,3.08999996185303,-270.464999961853,365,0.591425992135621,0,0.00504704376220703,0,0.0016828979492185,0,0,0,0
"439",3978,-15.54,-55.16,29.8700012207031,1.08000001907349,-270.204999923706,354,0,0,0.14038658635738,0,0,0,0.0812078440391387,0,0
"440",2918,-23.1606,-44.3522,24.4100006103516,6.5,-270.445000076294,365,0.282931035537648,0.0176666804351807,0,0,0.0680082862438722,0.00494183044433593,0,0,0
"441",3080,-19.4382,-42.2144,29.1399993896484,0.8,-270.185000038147,330,0.00135229074717802,0,0.763713562098459,0,0.0069725162511489,0,0.0333637306274409,0,0
"442",3713,-21.13,-56.47,22.9399993896484,3.75999984741211,-270.085000038147,365,0.12399744093951,0,0.17485650442834,0,0.0242248369140624,0,0.312430746442009,0,0
"443",2606,-0.7259,-48.516,57.0299987792969,3.44000015258789,-270.185000038147,365,0.000303928060506185,0,0.906652318058165,0,-0.000774718591308595,0,0.116386464007569,0,0
"444",2951,-22.9388,-43.4073,22.55,4.45999984741211,-270.185000038147,365,0.51506882905757,0,0.0282912600600897,0,0.141335340440223,0,0.00316727625923905,0,0
"445",1955,-19.1574,-40.873,24.7699996948242,2.55,-270.254999923706,357,0.177783814657162,0,0,0,0.0850567088845645,0,0,0,0
"446",3147,-14.847,-44.2207,24.0899993896484,0.110000002384186,-270.025,263,0,0,0,0,0,0,0,0,0
"447",1930,-19.247,-40.8669,25.2699996948242,2.53999996185303,-270.214999961853,354,0.282733689542631,0,0,0,0.0887996412623989,0,0,0,0
"448",1874,-19.6511,-40.9216,24.8399993896484,1.51000003814697,-270.264999961853,343,0.199158012025721,0,0,0,-0.0269184305520448,0,0,0,0
"449",1442,-22.4862,-55.7109,22.1899993896484,4.82999992370605,-270.275,365,0.160520255270386,0,0.00737890130130543,0,0.0322776813964847,0,0.00045439032461129,0,0
"450",3761,-13.53,-48.22,26.2100006103516,0.0699999988079071,-269.795000076294,284,0.0190022108691706,0,0.932448329361597,0,0.00687665510361615,0,0.0102740591085996,0,0
"451",1665,-20.3242,-40.6967,23.9100006103516,4.27999992370605,-270.435000038147,365,0.27139915360507,0,0,0,-0.0379075570159317,0,0,0,0
"452",2002,-18.9719,-40.8742,20.5600006103516,2.17999992370605,-270.085000038147,306,0.00550303414611816,0,0.160347223565674,0,0.0220121754760742,0,0.0406370156860351,0,0
"453",2376,-8.0493,-50.0203,32.6700012207031,0.769999980926514,-269.795000076294,329,0,0,0.976720085656819,0,0,0,0.0522937243344777,0,0
"454",458,-19.0372,-43.425,32.9700012207031,0.930000019073486,-270.345000076294,339,0.0391410880523681,0,0.682748625206153,0,0.01354051953125,0,0.158443945344098,0,0
"455",3987,-15.08,-57.18,29.0299987792969,1.06000003814697,-269.815000152588,315,0.183659782763672,0.443993515274048,0.0455538057052612,0,0.0626380115356443,0.0397427001342775,0.0060479143676758,0,0
"456",3832,-16.54,-50.73,32.95,0.430000019073486,-269.954999923706,317,0.0522208157187727,0.00030027470703125,0.0135211536568436,0,0.0190694312635235,0,0,0,0
"457",3923,-6.0868,-35.1844,20.9600006103516,1.85,-270.235000038147,358,0.693135472640967,0.00484540735778809,0,0,0.110049484706024,-0.00622347595214844,0,0,0
"458",1832,-19.8175,-40.3401,23.3,4.65,-270.254999923706,365,0.916792422488161,0,0,0,0.0369211116917024,0,0,0,0
"459",2333,-10.7253,-48.3933,28.1100006103516,0.0699999988079071,-269.665000152588,304,0,0,0.95422661870223,0,0,0,0.0033290046562644,0,0
"460",3060,-19.7122,-42.7322,40.25,1.03000001907349,-270.335000038147,365,0.289126580759205,0,0,0,0.0558377967349782,0,0,0,0
"461",1979,-19.0319,-40.5162,18.7300003051758,2.68999996185303,-270.104999923706,315,0.151878166421545,0,0,0,-0.0640090462112727,0,0,0,0
"462",3240,-27.0846,-53.0056,21.5,11.4599998474121,-270.145000076294,365,0.0604831872436883,0,0.482919913421404,0,-0.00587542801585478,0,0.355828656981945,0,0
"463",1227,-3.9281,-41.7092,25.4100006103516,0.3,-269.434999847412,243,0.000802740759277344,0.00940937330384497,0.832925588757322,0,-0.00713547259521484,-0.0159043861241958,0.180715996668914,0,0
"464",3244,-26.9078,-48.6619,23.8,9.04000015258789,-270.485000038147,365,0,0,0.971491237903786,0,0,0,0,0,0
"465",1561,-20.6502,-40.6504,20.9699996948242,4.55999984741211,-270.214999961853,365,0.114588014459229,0.000754149481201172,0,0,0.0343553798217773,0.00754149481201172,0,0,0
"466",3783,-23.6244,-46.8914,27.85,4.55,-270.504999923706,365,0.520327261539424,0,0.078044810431734,0,-0.113126359906601,0,0.112411556273696,0,0
"467",1242,-19.1133,-51.7342,27.3399993896484,1.08999996185303,-270.014999961853,333,0,0,0.96468201341696,0,0,0,0,0,0
"468",3417,-21.741141,-52.266936,23.45,3.06000003814697,-270.104999923706,365,0.188926810467529,0.261781389351699,0.000818718488554113,0,0.0890139631958002,0.0897496312686696,0.00233919568158318,0,0
"469",1651,-20.3663,-41.1991,21.7100006103516,2.32000007629395,-270.385000038147,365,0.378403366109332,0,0,0,-0.0559137286161536,0,0,0,0
"470",2266,-13.7993,-47.4634,36.2600006103516,0.189999997615814,-270.104999923706,329,0.0552575000518798,0.00690713208007812,0.259739760205078,0,0.0325810577392578,-0.0086882197265625,0.0065163183593749,0,0
"471",4011,-13.05,-55.91,30.0100006103516,0.3,-269.925,319,0.0966242579901722,0,0.478134376149167,0,0.0138805888580921,0,0.0423097300337248,0,0
"472",4032,-10.87,-51.63,30.6200012207031,0.05,-269.704999923706,316,0.0298202245330811,0.0335235895936255,0.0908036619899795,0,0.0083443486022949,-0.012296982208252,0.00689931596966913,0,0
"473",3628,-13.4,-46.32,26.3100006103516,0.05,-269.964999961853,301,0.00509624521939147,0.0067859538012157,0.235255571538003,0,0.00856796186044731,0.0204476102756875,0.0673075991627417,0,0
"474",3493,-22.3339,-46.8459,27.85,3.17999992370605,-270.275,365,0.211825687109231,0,0,0,0.0988014258609549,0,0,0,0
"475",3688,-20.4194,-41.3869,23.4899993896484,2.37000007629395,-270.325,365,0.539189372126571,0,0,0,-0.024589958876665,0,0,0,0
"476",1720,-20.116,-41.2998,25.7399993896484,1.67999992370605,-270.464999961853,365,0.0434099729890113,0,0,0,0.00309261979645378,0,0,0,0
"477",334,-17.8867,-44.5775,24.8800003051758,0.519999980926514,-270.095000076294,288,0.013108366746898,0,0.795094105720871,0,0.0109804322325463,0,0.0857040479633401,0,0
